tanggal,mode_transportasi,rute,jumlah_penumpang,tarif_rata_rata,total_pendapatan,status_operasional,hari,hari_dalam_minggu,bulan,jam,hari_indo,kategori_waktu
2026-01-06 05:25:00,TransJakarta,Koridor 13 (Ciledug - Tendean),17,3500,59500,Terlambat,Tuesday,1,January,5,Selasa,Off-Peak
2026-01-06 14:39:00,LRT Jakarta,Pegangsaan Dua - Velodrome,52,5000,260000,Normal,Tuesday,1,January,14,Selasa,Off-Peak
2026-01-06 08:16:00,LRT Jakarta,Pegangsaan Dua - Velodrome,115,5000,575000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 08:13:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),55,3500,192500,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 16:14:00,TransJakarta,Koridor 1 (Blok M - Kota),16,3500,56000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 18:28:00,TransJakarta,Koridor 13 (Ciledug - Tendean),64,3500,224000,Normal,Tuesday,1,January,18,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 07:17:00,MRT Jakarta,Lebak Bulus - Bundaran HI,214,10000,2140000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 08:21:00,MRT Jakarta,Lebak Bulus - Bundaran HI,217,7000,1519000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 15:51:00,LRT Jakarta,Pegangsaan Dua - Velodrome,77,5000,385000,Normal,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 07:10:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,10000,3000000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 22:41:00,MRT Jakarta,Bundaran HI - Lebak Bulus,165,7000,1155000,Normal,Tuesday,1,January,22,Selasa,Off-Peak
2026-01-06 16:58:00,LRT Jakarta,Pegangsaan Dua - Velodrome,41,5000,205000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 06:30:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),38,3500,133000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 17:30:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,7000,2100000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 16:06:00,LRT Jakarta,Velodrome - Pegangsaan Dua,61,5000,305000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 15:01:00,MRT Jakarta,Bundaran HI - Lebak Bulus,162,3000,486000,Normal,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 16:09:00,MRT Jakarta,Lebak Bulus - Bundaran HI,162,10000,1620000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 07:21:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),34,3500,119000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 22:31:00,LRT Jakarta,Pegangsaan Dua - Velodrome,53,5000,265000,Normal,Tuesday,1,January,22,Selasa,Off-Peak
2026-01-06 07:33:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 16:35:00,MRT Jakarta,Bundaran HI - Lebak Bulus,117,14000,1638000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 06:20:00,TransJakarta,Koridor 1 (Blok M - Kota),12,3500,42000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 09:57:00,MRT Jakarta,Lebak Bulus - Bundaran HI,298,4000,1192000,Normal,Tuesday,1,January,9,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 08:44:00,TransJakarta,Koridor 1 (Blok M - Kota),58,3500,203000,Terlambat,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 05:58:00,LRT Jakarta,Pegangsaan Dua - Velodrome,36,5000,180000,Normal,Tuesday,1,January,5,Selasa,Off-Peak
2026-01-06 06:11:00,LRT Jakarta,Pegangsaan Dua - Velodrome,59,5000,295000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 09:31:00,MRT Jakarta,Bundaran HI - Lebak Bulus,296,7000,2072000,Normal,Tuesday,1,January,9,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 15:58:00,LRT Jakarta,Velodrome - Pegangsaan Dua,62,5000,310000,Normal,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 09:27:00,TransJakarta,Koridor 13 (Ciledug - Tendean),65,3500,227500,Normal,Tuesday,1,January,9,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 14:08:00,LRT Jakarta,Velodrome - Pegangsaan Dua,54,5000,270000,Normal,Tuesday,1,January,14,Selasa,Off-Peak
2026-01-06 16:04:00,LRT Jakarta,Velodrome - Pegangsaan Dua,47,5000,235000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 08:46:00,LRT Jakarta,Velodrome - Pegangsaan Dua,149,5000,745000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 07:19:00,MRT Jakarta,Lebak Bulus - Bundaran HI,226,7000,1582000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 15:47:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),29,3500,101500,Normal,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 14:11:00,LRT Jakarta,Pegangsaan Dua - Velodrome,77,5000,385000,Normal,Tuesday,1,January,14,Selasa,Off-Peak
2026-01-06 07:42:00,LRT Jakarta,Velodrome - Pegangsaan Dua,93,5000,465000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 11:52:00,MRT Jakarta,Lebak Bulus - Bundaran HI,108,7000,756000,Normal,Tuesday,1,January,11,Selasa,Off-Peak
2026-01-06 08:12:00,LRT Jakarta,Velodrome - Pegangsaan Dua,104,5000,520000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 07:11:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 10:51:00,LRT Jakarta,Velodrome - Pegangsaan Dua,46,5000,230000,Normal,Tuesday,1,January,10,Selasa,Off-Peak
2026-01-06 17:58:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 13:52:00,LRT Jakarta,Pegangsaan Dua - Velodrome,62,5000,310000,Normal,Tuesday,1,January,13,Selasa,Off-Peak
2026-01-06 16:56:00,TransJakarta,Koridor 1 (Blok M - Kota),51,3500,178500,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 09:40:00,MRT Jakarta,Bundaran HI - Lebak Bulus,258,4000,1032000,Normal,Tuesday,1,January,9,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 09:53:00,LRT Jakarta,Pegangsaan Dua - Velodrome,133,5000,665000,Normal,Tuesday,1,January,9,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 18:44:00,MRT Jakarta,Lebak Bulus - Bundaran HI,173,14000,2422000,Normal,Tuesday,1,January,18,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 15:53:00,MRT Jakarta,Bundaran HI - Lebak Bulus,137,14000,1918000,Normal,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 15:49:00,MRT Jakarta,Bundaran HI - Lebak Bulus,126,7000,882000,Normal,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 06:03:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),24,3500,84000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 14:23:00,TransJakarta,Koridor 1 (Blok M - Kota),29,3500,101500,Normal,Tuesday,1,January,14,Selasa,Off-Peak
2026-01-06 14:13:00,LRT Jakarta,Pegangsaan Dua - Velodrome,57,5000,285000,Normal,Tuesday,1,January,14,Selasa,Off-Peak
2026-01-06 13:45:00,TransJakarta,Koridor 1 (Blok M - Kota),39,3500,136500,Normal,Tuesday,1,January,13,Selasa,Off-Peak
2026-01-06 08:01:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,4000,1200000,Terlambat,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 17:22:00,TransJakarta,Koridor 13 (Ciledug - Tendean),79,3500,276500,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 13:30:00,MRT Jakarta,Bundaran HI - Lebak Bulus,183,10000,1830000,Normal,Tuesday,1,January,13,Selasa,Off-Peak
2026-01-06 05:28:00,MRT Jakarta,Bundaran HI - Lebak Bulus,81,4000,324000,Normal,Tuesday,1,January,5,Selasa,Off-Peak
2026-01-06 07:17:00,LRT Jakarta,Pegangsaan Dua - Velodrome,129,5000,645000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 08:10:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 16:21:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),23,3500,80500,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 08:30:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 12:57:00,LRT Jakarta,Pegangsaan Dua - Velodrome,46,5000,230000,Normal,Tuesday,1,January,12,Selasa,Off-Peak
2026-01-06 13:57:00,LRT Jakarta,Velodrome - Pegangsaan Dua,31,5000,155000,Normal,Tuesday,1,January,13,Selasa,Off-Peak
2026-01-06 08:27:00,LRT Jakarta,Pegangsaan Dua - Velodrome,53,5000,265000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 17:07:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 06:07:00,LRT Jakarta,Pegangsaan Dua - Velodrome,82,5000,410000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 06:14:00,TransJakarta,Koridor 1 (Blok M - Kota),40,3500,140000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 13:43:00,MRT Jakarta,Lebak Bulus - Bundaran HI,64,4000,256000,Normal,Tuesday,1,January,13,Selasa,Off-Peak
2026-01-06 13:40:00,MRT Jakarta,Lebak Bulus - Bundaran HI,80,3000,240000,Normal,Tuesday,1,January,13,Selasa,Off-Peak
2026-01-06 06:12:00,TransJakarta,Koridor 13 (Ciledug - Tendean),28,3500,98000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 10:46:00,LRT Jakarta,Velodrome - Pegangsaan Dua,32,5000,160000,Normal,Tuesday,1,January,10,Selasa,Off-Peak
2026-01-06 21:47:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),63,3500,220500,Normal,Tuesday,1,January,21,Selasa,Off-Peak
2026-01-06 08:24:00,MRT Jakarta,Bundaran HI - Lebak Bulus,270,10000,2700000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 07:46:00,MRT Jakarta,Bundaran HI - Lebak Bulus,296,7000,2072000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 08:45:00,LRT Jakarta,Pegangsaan Dua - Velodrome,140,5000,700000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 10:54:00,TransJakarta,Koridor 1 (Blok M - Kota),27,3500,94500,Normal,Tuesday,1,January,10,Selasa,Off-Peak
2026-01-06 13:51:00,TransJakarta,Koridor 13 (Ciledug - Tendean),51,3500,178500,Normal,Tuesday,1,January,13,Selasa,Off-Peak
2026-01-06 07:34:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,7000,2100000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 22:07:00,LRT Jakarta,Velodrome - Pegangsaan Dua,65,5000,325000,Terlambat,Tuesday,1,January,22,Selasa,Off-Peak
2026-01-06 18:24:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),37,3500,129500,Normal,Tuesday,1,January,18,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 15:12:00,LRT Jakarta,Pegangsaan Dua - Velodrome,41,5000,205000,Normal,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 12:22:00,TransJakarta,Koridor 1 (Blok M - Kota),21,3500,73500,Normal,Tuesday,1,January,12,Selasa,Off-Peak
2026-01-06 09:52:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Tuesday,1,January,9,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 15:12:00,MRT Jakarta,Lebak Bulus - Bundaran HI,133,3000,399000,Normal,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 09:40:00,MRT Jakarta,Bundaran HI - Lebak Bulus,246,4000,984000,Normal,Tuesday,1,January,9,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 14:39:00,TransJakarta,Koridor 13 (Ciledug - Tendean),17,3500,59500,Normal,Tuesday,1,January,14,Selasa,Off-Peak
2026-01-06 07:34:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 17:42:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 18:00:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),34,3500,119000,Normal,Tuesday,1,January,18,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 08:44:00,LRT Jakarta,Velodrome - Pegangsaan Dua,150,5000,750000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 07:29:00,LRT Jakarta,Pegangsaan Dua - Velodrome,86,5000,430000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 15:03:00,TransJakarta,Koridor 1 (Blok M - Kota),47,3500,164500,Terlambat,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 14:04:00,LRT Jakarta,Pegangsaan Dua - Velodrome,68,5000,340000,Normal,Tuesday,1,January,14,Selasa,Off-Peak
2026-01-06 16:12:00,MRT Jakarta,Bundaran HI - Lebak Bulus,53,4000,212000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 06:29:00,LRT Jakarta,Velodrome - Pegangsaan Dua,58,5000,290000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 17:55:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 16:59:00,LRT Jakarta,Velodrome - Pegangsaan Dua,41,5000,205000,Terlambat,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 18:13:00,LRT Jakarta,Pegangsaan Dua - Velodrome,109,5000,545000,Normal,Tuesday,1,January,18,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 20:57:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),23,3500,80500,Normal,Tuesday,1,January,20,Selasa,Off-Peak
2026-01-06 08:17:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,7000,2100000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 18:23:00,MRT Jakarta,Bundaran HI - Lebak Bulus,160,10000,1600000,Normal,Tuesday,1,January,18,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 07:18:00,LRT Jakarta,Pegangsaan Dua - Velodrome,79,5000,395000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 07:07:00,LRT Jakarta,Velodrome - Pegangsaan Dua,69,5000,345000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 13:44:00,LRT Jakarta,Velodrome - Pegangsaan Dua,84,5000,420000,Normal,Tuesday,1,January,13,Selasa,Off-Peak
2026-01-06 17:24:00,MRT Jakarta,Bundaran HI - Lebak Bulus,262,10000,2620000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 08:27:00,LRT Jakarta,Pegangsaan Dua - Velodrome,144,5000,720000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 17:19:00,MRT Jakarta,Bundaran HI - Lebak Bulus,275,10000,2750000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 15:07:00,TransJakarta,Koridor 1 (Blok M - Kota),42,3500,147000,Normal,Tuesday,1,January,15,Selasa,Off-Peak
2026-01-06 19:15:00,LRT Jakarta,Pegangsaan Dua - Velodrome,135,5000,675000,Normal,Tuesday,1,January,19,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 17:52:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 16:47:00,TransJakarta,Koridor 13 (Ciledug - Tendean),15,3500,52500,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 17:47:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,10000,3000000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 17:14:00,MRT Jakarta,Lebak Bulus - Bundaran HI,200,7000,1400000,Normal,Tuesday,1,January,17,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 16:46:00,LRT Jakarta,Velodrome - Pegangsaan Dua,72,5000,360000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 13:28:00,LRT Jakarta,Velodrome - Pegangsaan Dua,62,5000,310000,Normal,Tuesday,1,January,13,Selasa,Off-Peak
2026-01-06 12:24:00,TransJakarta,Koridor 13 (Ciledug - Tendean),24,3500,84000,Normal,Tuesday,1,January,12,Selasa,Off-Peak
2026-01-06 10:21:00,TransJakarta,Koridor 1 (Blok M - Kota),19,3500,66500,Normal,Tuesday,1,January,10,Selasa,Off-Peak
2026-01-06 10:16:00,MRT Jakarta,Lebak Bulus - Bundaran HI,136,7000,952000,Normal,Tuesday,1,January,10,Selasa,Off-Peak
2026-01-06 06:39:00,TransJakarta,Koridor 13 (Ciledug - Tendean),38,3500,133000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 14:21:00,MRT Jakarta,Bundaran HI - Lebak Bulus,112,4000,448000,Normal,Tuesday,1,January,14,Selasa,Off-Peak
2026-01-06 18:32:00,MRT Jakarta,Bundaran HI - Lebak Bulus,300,7000,2100000,Normal,Tuesday,1,January,18,Selasa,Peak Sore (17:00 - 19:00)
2026-01-06 16:32:00,LRT Jakarta,Pegangsaan Dua - Velodrome,65,5000,325000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 11:38:00,TransJakarta,Koridor 1 (Blok M - Kota),32,3500,112000,Normal,Tuesday,1,January,11,Selasa,Off-Peak
2026-01-06 16:29:00,MRT Jakarta,Bundaran HI - Lebak Bulus,155,7000,1085000,Gangguan,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 16:03:00,MRT Jakarta,Lebak Bulus - Bundaran HI,160,14000,2240000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 09:58:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),37,3500,129500,Normal,Tuesday,1,January,9,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 08:29:00,TransJakarta,Koridor 13 (Ciledug - Tendean),73,3500,255500,Terlambat,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 16:41:00,MRT Jakarta,Bundaran HI - Lebak Bulus,52,7000,364000,Normal,Tuesday,1,January,16,Selasa,Off-Peak
2026-01-06 07:55:00,MRT Jakarta,Lebak Bulus - Bundaran HI,159,7000,1113000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 06:20:00,MRT Jakarta,Bundaran HI - Lebak Bulus,144,4000,576000,Normal,Tuesday,1,January,6,Selasa,Off-Peak
2026-01-06 07:35:00,MRT Jakarta,Lebak Bulus - Bundaran HI,273,14000,3822000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 08:06:00,LRT Jakarta,Pegangsaan Dua - Velodrome,119,5000,595000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 08:16:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,10000,3000000,Normal,Tuesday,1,January,8,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 07:57:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),34,3500,119000,Normal,Tuesday,1,January,7,Selasa,Peak Pagi (07:00 - 09:00)
2026-01-06 19:43:00,MRT Jakarta,Bundaran HI - Lebak Bulus,129,10000,1290000,Normal,Tuesday,1,January,19,Selasa,Peak Sore (17:00 - 19:00)
2026-01-07 07:04:00,LRT Jakarta,Velodrome - Pegangsaan Dua,100,5000,500000,Gangguan,Wednesday,2,January,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 16:25:00,LRT Jakarta,Velodrome - Pegangsaan Dua,76,5000,380000,Normal,Wednesday,2,January,16,Rabu,Off-Peak
2026-01-07 11:40:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),45,3500,157500,Normal,Wednesday,2,January,11,Rabu,Off-Peak
2026-01-07 09:13:00,LRT Jakarta,Pegangsaan Dua - Velodrome,150,5000,750000,Terlambat,Wednesday,2,January,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 17:29:00,MRT Jakarta,Bundaran HI - Lebak Bulus,205,4000,820000,Normal,Wednesday,2,January,17,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 15:55:00,MRT Jakarta,Bundaran HI - Lebak Bulus,111,7000,777000,Normal,Wednesday,2,January,15,Rabu,Off-Peak
2026-01-07 12:57:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),33,3500,115500,Normal,Wednesday,2,January,12,Rabu,Off-Peak
2026-01-07 08:09:00,LRT Jakarta,Velodrome - Pegangsaan Dua,92,5000,460000,Normal,Wednesday,2,January,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 08:23:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),50,3500,175000,Terlambat,Wednesday,2,January,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 12:23:00,MRT Jakarta,Lebak Bulus - Bundaran HI,90,14000,1260000,Normal,Wednesday,2,January,12,Rabu,Off-Peak
2026-01-07 16:20:00,MRT Jakarta,Lebak Bulus - Bundaran HI,126,7000,882000,Normal,Wednesday,2,January,16,Rabu,Off-Peak
2026-01-07 09:08:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Wednesday,2,January,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 16:55:00,MRT Jakarta,Bundaran HI - Lebak Bulus,118,7000,826000,Normal,Wednesday,2,January,16,Rabu,Off-Peak
2026-01-07 07:25:00,LRT Jakarta,Pegangsaan Dua - Velodrome,115,5000,575000,Normal,Wednesday,2,January,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 17:02:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),70,3500,245000,Normal,Wednesday,2,January,17,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 16:48:00,TransJakarta,Koridor 13 (Ciledug - Tendean),50,3500,175000,Normal,Wednesday,2,January,16,Rabu,Off-Peak
2026-01-07 15:45:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),28,3500,98000,Normal,Wednesday,2,January,15,Rabu,Off-Peak
2026-01-07 16:27:00,MRT Jakarta,Lebak Bulus - Bundaran HI,125,7000,875000,Normal,Wednesday,2,January,16,Rabu,Off-Peak
2026-01-07 07:13:00,MRT Jakarta,Bundaran HI - Lebak Bulus,237,4000,948000,Terlambat,Wednesday,2,January,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 19:13:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),80,3500,280000,Normal,Wednesday,2,January,19,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 13:13:00,MRT Jakarta,Lebak Bulus - Bundaran HI,61,4000,244000,Normal,Wednesday,2,January,13,Rabu,Off-Peak
2026-01-07 20:14:00,MRT Jakarta,Lebak Bulus - Bundaran HI,97,7000,679000,Normal,Wednesday,2,January,20,Rabu,Off-Peak
2026-01-07 17:45:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,14000,4200000,Normal,Wednesday,2,January,17,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 15:05:00,MRT Jakarta,Lebak Bulus - Bundaran HI,146,4000,584000,Normal,Wednesday,2,January,15,Rabu,Off-Peak
2026-01-07 15:50:00,LRT Jakarta,Velodrome - Pegangsaan Dua,76,5000,380000,Normal,Wednesday,2,January,15,Rabu,Off-Peak
2026-01-07 07:06:00,TransJakarta,Koridor 13 (Ciledug - Tendean),80,3500,280000,Normal,Wednesday,2,January,7,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 16:52:00,LRT Jakarta,Velodrome - Pegangsaan Dua,36,5000,180000,Normal,Wednesday,2,January,16,Rabu,Off-Peak
2026-01-07 17:37:00,TransJakarta,Koridor 1 (Blok M - Kota),80,3500,280000,Normal,Wednesday,2,January,17,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 19:13:00,LRT Jakarta,Pegangsaan Dua - Velodrome,150,5000,750000,Normal,Wednesday,2,January,19,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 17:00:00,LRT Jakarta,Velodrome - Pegangsaan Dua,144,5000,720000,Normal,Wednesday,2,January,17,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 09:21:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),55,3500,192500,Normal,Wednesday,2,January,9,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 08:50:00,MRT Jakarta,Lebak Bulus - Bundaran HI,288,3000,864000,Normal,Wednesday,2,January,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 08:59:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,4000,1200000,Normal,Wednesday,2,January,8,Rabu,Peak Pagi (07:00 - 09:00)
2026-01-07 17:49:00,TransJakarta,Koridor 9 (Pinang Ranti - Pluit),53,3500,185500,Normal,Wednesday,2,January,17,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 18:23:00,MRT Jakarta,Lebak Bulus - Bundaran HI,300,14000,4200000,Normal,Wednesday,2,January,18,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 17:57:00,MRT Jakarta,Lebak Bulus - Bundaran HI,151,10000,1510000,Normal,Wednesday,2,January,17,Rabu,Peak Sore (17:00 - 19:00)
2026-01-07 16:20:00,LRT Jakarta,Velodrome - Pegangsaan Dua,32,5000,160000,Normal,Wednesday,2,January,16,Rabu,Off-Peak
